,geoid,typology_old,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16.1,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16.1,gent90_00,gent00_16,Type_1.19,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16,Typology_final_1.19.19,Type_binary
1299,34025801700.0,LI - Not Losing Low-Income Households,588.0,723.0,1068.0,106200.0,93900.0,164900.0,0.047031354239999996,0.06952054795,0.18242765960000001,0.06589147287000001,0.1109666233,0.3320592344,0.214739548,0.189080605,0.7304397820999999,0.47220525350000003,0.5211864407,0.5806846023,4614.0,4186.0,0.04180602007,0.6765306122,0.408987744,0.33618581909999995,402.0,0.0039239617580000006,1066779.0,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.09196349997000001,0.02244295203,0.0,0.022489193709999997,1.0,31131.0,33620.0,34669,57382.70631,48749.0,34669.0,-0.1504583359,-0.2888264358,0.0,0.0,1.0,0.0,0.0,LI - At Risk of Gentrification,110.772522,80.5390625,0,0.7930157185,0.8417223096,1,0.0,0.7111735625,1194.9995,LI - Ongoing Displacement of Low-Income Households,1.0
1300,34025801800.0,LI - Not Losing Low-Income Households,711.0,1002.0,1670.0,121000.0,132800.0,254100.0,0.04694960212,0.06479481641,0.2024058551,0.05003248863,0.1140021056,0.1857885569,0.2192924702,0.17987337679999998,0.4854857326,0.14054600609999998,0.1600559963,0.1305023283,6649.0,5770.0,0.014384748700000002,0.7822606468000001,0.22926162260000002,0.3241843604,1069.0,0.001250481121,4614224.0,1,1.0,1.0,0.0,1.0,0,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,1.0,1.0,0.0809143091,0.01611949268,0.0,0.01784521429,1.0,38926.0,59946.0,66596,71234.56827,86921.67232,66596.0,0.2202175707,-0.2338389456,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-78.67926025,115.4932251,0,0.3652982712,0.9034259688,1,0.0,0.7661610531,937.47296,LI - Ongoing Displacement of Low-Income Households,0.0
1301,34025801900.0,LI - Not Losing Low-Income Households,629.0,801.0,1201.0,129400.0,132700.0,251700.0,0.12726506529999998,0.0939334638,0.35102382299999996,0.20869083859999998,0.273065674,0.3303543925,0.265481593,0.3102100954,0.5321640968,0.464028777,0.4587280108,0.3915662766,3761.0,3245.0,0.0530046225,0.7256871036,0.510530138,0.2484939759,367.0,0.002403607559,1350054.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,0.0,0.0,1.0,0.0,FALSE,0.0,1.0,1.0,0.1213191631,0.027385699269999998,0.0,-0.03333160152,0.0,34303.0,46208.0,60987,62774.492510000004,67001.60256,60987.0,0.06733801961000001,-0.08976803720000001,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,114.4541626,-157.0294189,0,0.6404951215,0.6396154761,0,0.0,0.9102319597,706.71393,LI - Ongoing Displacement of Low-Income Households,0.0
1302,34025802000.0,LI - At Risk of Gentrification,330.0,437.0,887.0,139700.0,150300.0,264500.0,0.10709366390000001,0.09283154122000001,0.2312478423,0.11653662220000001,0.14919884419999999,0.3454124928,0.1169753475,0.1496882026,0.63666749,0.5392433653,0.5268756999,0.6115501523,3807.0,3891.0,0.044461578,0.7705112961,0.41816078659999995,0.22310030399999997,1152.0,0.001745842015,2228724.0,1,1.0,1.0,0.0,0.0,1,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0.08462803226,-0.008203508955,0.0,-0.01426212269,1.0,26038.0,39018.0,40655,47649.54018,56576.1,40655.0,0.1873378009,-0.28141033649999997,1.0,0.0,1.0,0.0,0.0,LI - Ongoing Displacement of Low-Income Households,62.27392578,-15.55419922,0,0.8687652349,0.8060884476,0,1.0,0.7185896518,1047.318,LI - Ongoing Displacement of Low-Income Households,0.0
1303,34025802100.0,LI - Not Losing Low-Income Households,394.0,502.0,772.0,162400.0,165600.0,296000.0,0.1449083278,0.11654135339999999,0.3091628253,0.07824952905,0.10574886539999999,0.1516103745,0.1544212801,0.22334574769999999,0.41309008,0.1380697051,0.1386829481,0.14854234460000001,6610.0,6365.0,0.029222309510000002,0.755733148,0.02236842105,0.2850532161,1703.0,0.001224735619,5197040.0,1,1.0,1.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,1.0,1.0,0.09884310730000001,-0.01769824608,0.0,-0.02836697443,1.0,49205.0,58325.0,84016,90045.14956,84571.25,84016.0,-0.06079060957,-0.006565469783,0.0,1.0,0.0,0.0,0.0,MHI - Ongoing Exclusion,308.8842163,-154.3053589,0,0.8710087538,0.9137297273,1,0.0,0.9934345301,892.6876800000001,LI - Ongoing Displacement of Low-Income Households,0.0
1304,34025802200.0,LI - Not Losing Low-Income Households,723.0,714.0,1417.0,139900.0,132000.0,255700.0,0.1,0.07303370787,0.2130834013,0.057025986529999996,0.09655495664,0.1260906309,0.12777934189999998,0.17134521449999998,0.45876696710000003,0.09654686399,0.09307065217,0.1156363636,4267.0,3553.0,0.01857585139,0.7766636281,0.16644908619999998,0.2887272727,330.0,0.001646674533,2157682.0,1,1.0,1.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.07082735010999999,-0.002206357754,0.0,-0.02696629213,1.0,44489.0,60870.0,74880,81414.87217,88261.5,74880.0,0.08409554511,-0.1516119689,1.0,0.0,0.0,0.0,0.0,MHI - Ongoing Exclusion,144.7542419,-12.07836914,0,0.8275445104,0.8648532629,1,0.0,0.8483880288,630.80457,LI - Ongoing Displacement of Low-Income Households,0.0
1305,34025802300.0,LI - Not Losing Low-Income Households,205.0,259.0,918.0,168400.0,176200.0,303600.0,0.1856515373,0.1092331768,0.2911051214,0.07618283881,0.08894178749,0.1637764871,0.1312443658,0.15063320460000001,0.400231868,0.11711711710000001,0.12282958199999999,0.192331478,4621.0,4671.0,0.04945407836,0.7835562159,0.04126213592,0.3568336425,3035.0,0.001405052051,3324432.0,1,1.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.08898394742,-0.020249229419999997,0.0,-0.0764183605,0.0,49156.0,64861.0,85417,89622.44557000001,94048.44711000001,85417.0,0.04938496649,-0.09177660197000001,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-30.9956665,62.71881104,0,0.5015854239,0.958091855,1,1.0,0.9082233957,647.17493,LI - Ongoing Displacement of Low-Income Households,0.0
1306,34025802400.0,MHI - At Risk of Exclusion,928.0,1173.0,1821.0,173600.0,187900.0,328000.0,0.2634517766,0.2091454273,0.3839916289,0.09544859201,0.1586734694,0.17285740379999998,0.1528242526,0.1534950313,0.2830013335,0.07169021455,0.04573804574,0.07571801543,5880.0,5519.0,0.07519478166,0.7339765679000001,0.05676634567000001,0.35091383810000004,1818.0,0.001473428365,3745686.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.38399163,0.1748462027,1.0,-0.054306349360000006,0.0,56783.0,77306.0,104441,103933.0982,112121.3627,104441.0,0.0787839964,-0.06850043684,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,65.86434937,45.80554199,0,0.5761619806,0.6773766581,1,0.0,0.9314995598,541.94757,LI - Ongoing Displacement of Low-Income Households,0.0
1307,34025802500.0,LI - Not Losing Low-Income Households,659.0,829.0,1565.0,126700.0,122200.0,245100.0,0.09264897781999999,0.07669491525000001,0.2601476014,0.2054755857,0.2908422838,0.35700327159999995,0.19332583329999997,0.20896098870000002,0.4785414934,0.1068044789,0.10791993039999999,0.07428041100999999,3538.0,3070.0,0.07752442997,0.7732558140000001,0.20940170940000002,0.3853296193,286.0,0.0013082523880000002,2346642.0,1,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,FALSE,0.0,0.0,1.0,0.09102481072999999,0.014329895480000002,0.0,-0.01595406256,1.0,40995.0,57098.0,74175,75020.84722000001,82792.09976,74175.0,0.1035879105,-0.1040811837,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,29.36962891,24.18197632,0,0.9471708536,0.7664102316,0,0.0,0.8959188161,515.38916,LI - Ongoing Displacement of Low-Income Households,0.0
1308,34025802600.0,LI - Not Losing Low-Income Households,672.0,789.0,1231.0,135800.0,135200.0,268200.0,0.1757761259,0.148958701,0.3336322904,0.37361387549999997,0.45179537630000005,0.4418137968,0.2040796911,0.25372743719999996,0.5696580410000001,0.41930501929999997,0.4949874687,0.45539134740000003,4066.0,4984.0,0.08627608347000001,0.8080855019,0.08371618172999999,0.3519430761,1171.0,0.001638302083,3042174.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,0.0,0.0,1.0,1.0,FALSE,0.0,0.0,1.0,0.08415103193,-0.0648076691,0.0,-0.02681742491,1.0,42813.0,52750.0,63007,78378.45582999999,76561.00169,63007.0,-0.023188184950000003,-0.1770353168,0.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,264.2537842,302.6610107,0,0.8215655684,0.7250836939,0,1.0,0.8229646766,1040.7653,LI - Ongoing Displacement of Low-Income Households,0.0
1309,34025802700.0,MHI - At Risk of Exclusion,719.0,744.0,2039.0,167200.0,174400.0,337800.0,0.3035128806,0.2821252059,0.3564147651,0.1762908647,0.1943726672,0.2569426298,0.12060754929999999,0.15143090609999998,0.2510287464,0.08912830558,0.08503679477,0.2571428716,3483.0,3853.0,0.05761744096,0.7564825254,0.1262199089,0.3275747508,804.0,0.001224506789,3146573.0,0,0.0,0.0,1.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.35641477,0.07428956407000001,1.0,-0.02138767463,1.0,53633.0,74665.0,103558,98148.39141,108264.25,103558.0,0.1030669808,-0.04347002879,1.0,1.0,0.0,0.0,1.0,MHI - Advanced Gentrification,36.1043396,31.78753662,0,0.58130759,0.5389444828,0,1.0,0.9565299718,377.79825,LI - Ongoing Displacement of Low-Income Households,1.0
1310,34025802800.0,LI - Not Losing Low-Income Households,887.0,1022.0,1486.0,178300.0,175400.0,322100.0,0.44532439840000004,0.33944954130000005,0.5181040168,0.13256784970000002,0.17440288420000002,0.1939655244,0.1284813675,0.1530273386,0.38644599909999994,0.1683731513,0.1661016949,0.200000003,4438.0,4408.0,0.02881125227,0.7102248620999999,0.025683975430000002,0.3497109827,1069.0,0.001444048052,3052530.0,1,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.12124717369999999,-0.21820236760000003,0.0,-0.10587485710000001,0.0,60750.0,80000.0,85745,111172.5003,116000.0,85745.0,0.04342350736,-0.26081895829999996,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,196.2884827,144.7665405,0,0.5722360611,0.7162908912,1,0.0,0.7391810345,668.55157,LI - Ongoing Displacement of Low-Income Households,0.0
1311,34025802900.0,MHI - At Risk of Exclusion,1001.0,932.0,1491.0,178200.0,185900.0,345900.0,0.34274509799999997,0.305393586,0.41286462549999997,0.037075718019999995,0.1074113856,0.136570558,0.1236469921,0.1098149378,0.3166708052,0.147761194,0.1762048193,0.11127167939999999,1862.0,1977.0,0.04906423875,0.7707707708,0.07702702703,0.3323699422,636.0,0.0007875025692,2510468.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.1038874583,-0.20150612769999998,0.0,-0.03735151203,0.0,57935.0,87697.0,107333,105968.9769,127607.1666,107333.0,0.2041936219,-0.1588795334,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,41.32592773,63.05215454,0,0.8530632854,0.6163130626,0,1.0,0.8411204704,219.1362,LI - Ongoing Displacement of Low-Income Households,0.0
1312,34025803000.0,MHI - Displacement of LI hh - Ongoing Exclusion,663.0,816.0,1306.0,183500.0,177900.0,316200.0,0.2322300597,0.1946022727,0.43547150490000003,0.1118384141,0.1927012937,0.2740213573,0.1307416826,0.15257872320000002,0.3607622087,0.2867943548,0.3216957606,0.3267086744,5179.0,5339.0,0.09252669038999999,0.7533908755,0.2359908884,0.2922927775,2613.0,0.0015003242879999999,3558564.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.4354715,0.24086922730000002,1.0,-0.037627786960000006,0.0,48882.0,68148.0,89870,89489.75993,98910.56587,89870.0,0.10527244960000001,-0.09140142053,1.0,0.0,0.0,0.0,0.0,MHI - Ongoing Exclusion,111.0390015,-12.36462402,0,0.6363433003,0.7637467342,1,1.0,0.9085985831,744.2524400000001,LI - Ongoing Displacement of Low-Income Households,0.0
1313,34025803100.0,LI - Not Losing Low-Income Households,672.0,803.0,1328.0,178400.0,176500.0,315900.0,0.280662152,0.1816520468,0.3439490497,0.16619933720000002,0.2722485519,0.27960619329999997,0.1814179597,0.193475676,0.45182582740000005,0.5438596491,0.5216828479,0.4651685357,3798.0,3555.0,0.0770745429,0.7478510029000001,0.1256210078,0.34981273409999997,647.0,0.0015389423850000002,2310028.0,1,0.0,0.0,0.0,1.0,1,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,1.0,0.0,0.0,1.0,1.0,FALSE,0.0,0.0,1.0,0.11483826679999999,-0.06681378002,0.0,-0.09901010520999999,0.0,44776.0,60055.0,74137,81925.58801,87066.50356,74137.0,0.06275103986000001,-0.1485014707,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,48.76574707,14.64294434,0,0.6433236003,0.8685582402,1,0.0,0.8514985324,603.1875,LI - Ongoing Displacement of Low-Income Households,0.0
1314,34025803201.0,MHI - Advanced Exclusion,700.3548549999999,1394.715924,2264.0,346747.5611,336913.4535,405200.0,0.174626193,0.48593104,0.5717263222,0.05260691,0.23248000000000002,0.3514105082,0.057307612,0.26682681,0.3590922952,0.025637892000000002,0.066409171,0.2010443807,3580.2024539999998,4112.0,0.0,0.0,0.015051173999999999,0.0,1915.314443,0.00105474328,3898579.0,0,0.0,1.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,0.0,0,FALSE,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,1.0,1.0,0.57172632,0.08579528,1.0,0.311304847,1.0,,,,141909.916,142561.4541,94167.0,0.004591208417,-0.33946380020000005,0.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,276.3964844,234.3256226,0,0.6935037971,0.2693241257,0,1.0,0.6605361921,550.1293900000001,LI - Ongoing Displacement of Low-Income Households,0.0
1315,34025803202.0,MHI - Advanced Exclusion,719.8806966,1414.562369,901.0,348212.4852,337586.5172,688400.0,0.268323248,0.48822999,0.5985350013,0.080658744,0.23346257,0.2492936701,0.085201778,0.26569161,0.24810229239999998,0.038482418,0.065751858,0.1494768262,5493.848039,6017.0,0.0,0.0,0.038479585,0.0,419.32417030000005,0.0004913800249,12245105.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,0.0,0,FALSE,0.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,1.0,0.0,0.598535,0.11030501,1.0,0.219906742,1.0,,,,142521.4136,142874.3994,155685.0,0.002476721304,0.08966337144,0.0,1.0,0.0,0.0,0.0,VHI - Super Gentrification or Exclusion,392.9721375,15.50839233,0,0.4785501361,0.4074174917,0,1.0,1.089663373,497.94131,LI - Ongoing Displacement of Low-Income Households,1.0
1316,34025803300.0,MHI - At Risk of Exclusion,1001.0,1625.0,,392300.0,448200.0,685500.0,0.5207748456,0.2794083118,0.7365522981,0.1325927253,0.20513956579999998,0.2828545272,0.04587271176,0.0381789767,0.1029693186,0.04672330097,0.01320467242,0.06060606241,6771.0,6544.0,0.18337408309999997,0.7585825028000001,0.04717421766,0.3875855327,3090.0,0.0002175656755,30078274.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,1.0,0.0,0.7365523,0.4571439882,1.0,-0.24136653379999998,0.0,96477.0,142281.0,193425,173849.2747,206307.4471,193425.0,0.1867029518,-0.06244295835,1.0,0.0,0.0,0.0,0.0,VHI - Super Gentrification or Exclusion,83.57463074,-77.54794312,0,0.4785529673,0.1374172568,0,0.0,0.9375570426,210.67522999999997,LI - Ongoing Displacement of Low-Income Households,1.0
1317,34025803400.0,LI - Not Losing Low-Income Households,588.0,659.0,1367.0,107700.0,99400.0,240400.0,0.10663047689999999,0.07034082669,0.1345887631,0.7213670754000001,0.7908990011,0.8052906394,0.19671924289999998,0.21341189730000001,0.5821643472,0.49342614079999997,0.5792466239999999,0.6417526007,4505.0,5557.0,0.004678783516,0.4847137298,0.584861029,0.4645618557,2072.0,0.0032600042589999998,1704599.0,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.059745749029999996,-0.010595077659999999,0.0,-0.03628965024,0.0,25938.0,33235.0,51793,47466.53989,48190.75,51793.0,0.01525727659,0.07474981993,0.0,1.0,1.0,0.0,0.0,LI - Ongoing Displacement of Low-Income Households,151.7587891,-44.99505615,0,0.723567009,0.8170523643,1,1.0,1.074749822,903.51904,LI - Ongoing Displacement of Low-Income Households,0.0
1318,34025803500.0,LI - Not Losing Low-Income Households,638.0,869.0,1235.0,184200.0,186300.0,402900.0,0.38316151200000004,0.2744416873,0.5264305472,0.048617305980000004,0.1289556962,0.2997069955,0.1843395375,0.20315777440000002,0.4822362363,0.43127962090000005,0.46112394149999997,0.4820083678,2528.0,2389.0,0.0326496442,0.8009776536,0.5151515152,0.2016736402,1628.0,0.0024671749040000002,968314.0,1,0.0,0.0,0.0,1.0,1,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,0.0,0.0,0.0,1.0,1.0,FALSE,0.0,1.0,1.0,0.19118740210000001,-0.08325428526,0.0,-0.10871982470000001,0.0,39888.0,59050.0,73162,73260.41387,85874.56091,73162.0,0.1721823066,-0.1480364054,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,122.5133057,0.9001464844,0,0.7415140271,0.6470697538,0,0.0,0.8519635992,576.27228,LI - Ongoing Displacement of Low-Income Households,0.0
1319,34025803600.0,LI - Ongoing Displacement of Low- Income Households,670.0,828.0,1415.0,168800.0,188600.0,384300.0,0.3527312654,0.2810292634,0.5715599060000001,0.1428259445,0.18187487010000003,0.21746253969999998,0.2142383434,0.19198352,0.4853200614,0.5835113199,0.5246492986,0.5044435263,4811.0,4272.0,0.02247191011,0.7055288462,0.4064885496,0.11976301310000001,7679.0,0.002311269332,1848335.0,1,0.0,0.0,0.0,1.0,1,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,0.0,0.0,0.0,1.0,1.0,FALSE,0.0,0.0,1.0,0.57155991,0.2905306466,1.0,-0.07170200207,0.0,39588.0,52547.0,76103,72446.03906,76193.14968,76103.0,0.05172277987,-0.001183173037,1.0,1.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,159.1468506,-68.20288086,0,0.7231296301,0.6878525615,0,0.0,0.998816827,1146.8113,LI - Ongoing Displacement of Low-Income Households,0.0
1320,34025803700.0,MHI - Displacement of LI hh - Ongoing Exclusion,1001.0,1219.0,2297.0,223500.0,309100.0,664500.0,0.4563888889,0.3538831065,0.7241657972,0.08538899431,0.07697490315000001,0.06696502864000001,0.1623476793,0.1118966149,0.1379843801,0.09644939057,0.06756756757,0.07868681847999999,5937.0,6033.0,0.005138405437,0.8139438943999999,0.4084295033,0.5153725899,860.0,0.0014618069320000001,4127084.0,0,0.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.7241658000000001,0.37028269350000004,1.0,-0.10250578240000001,0.0,57247.0,97220.0,161131,104691.5885,140824.8288,161131.0,0.3451398611,0.14419454339999999,1.0,1.0,0.0,0.0,1.0,VHI - Super Gentrification or Exclusion,-67.20822144,-222.4299927,1,0.5398777127,0.4783000896,0,1.0,1.144194539,264.79202000000004,LI - Ongoing Displacement of Low-Income Households,1.0
1321,34025803800.0,MHI - At Risk of Exclusion,1001.0,1125.0,,500001.0,763800.0,1174000.0,0.5742711708,0.3863428048,0.7398167253,0.025706125040000003,0.04199940846,0.07610063255,0.07173715322,0.06600990991,0.140107438,0.06795224977000001,0.055855855860000005,0.03779069707,3381.0,3180.0,0.020440251569999998,0.7201946472,0.24830508469999998,0.4050387597,564.0,0.0003493581807,9102406.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,0.0,0.73981673,0.35347392520000004,1.0,-0.187928366,0.0,96674.0,163733.0,179605,176913.4208,237412.85,179605.0,0.3419719636,-0.2434908152,1.0,0.0,0.0,0.0,0.0,VHI - Super Gentrification or Exclusion,-40.97015381,-21.65951538,1,0.4353292882,0.2637558281,0,0.0,0.756509178,144.59088,LI - Ongoing Displacement of Low-Income Households,1.0
1322,34025803900.0,MHI - At Risk of Exclusion,882.0,1285.0,2685.0,212600.0,321900.0,743100.0,0.35589701,0.39256535950000004,0.6478494406,0.004507042254,0.01624068158,0.08355867863,0.1623240553,0.1295758333,0.35512763259999997,0.153256705,0.1333830104,0.15003927050000002,3756.0,3698.0,0.01379123851,0.7257758075,0.4103299857,0.42812254520000004,1180.0,0.0009198858526000001,4020064.0,0,0.0,0.0,0.0,1.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,1.0,1.0,0.64784944,0.2552840805,1.0,0.03666834951,1.0,50000.0,98649.0,106250,91500.0003,143041.05,106250.0,0.5632901788,-0.2572062314,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,-86.94421387,80.27243042,0,0.3859547973,0.6472779512,1,0.0,0.7427937644,452.07748,LI - Ongoing Displacement of Low-Income Households,0.0
1323,34025804100.0,MHI - At Risk of Exclusion,939.0,1037.0,1988.0,240400.0,280300.0,663800.0,0.3866141732,0.2974059189,0.6423236728,0.01877081441,0.03226703755,0.052323792130000005,0.09622699933000001,0.1568877083,0.3468340635,0.2484889187,0.18187385179999999,0.1665485501,3595.0,3249.0,0.004616805171,0.83125,0.1467526029,0.2282069454,553.0,0.00120390675,2698714.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,0.0,1.0,1.0,0,FALSE,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.64232367,0.3449177511,1.0,-0.08920825434,0.0,58714.0,80484.0,105391,107251.4086,116457.2108,105391.0,0.08583385497000001,-0.09502383322,1.0,0.0,0.0,0.0,0.0,MHI - Stable or Early Stage of Exclusion,80.62677002,26.7769165,0,0.4961320758,0.5696023188,1,0.0,0.9049761652,489.38287,LI - Ongoing Displacement of Low-Income Households,0.0
1324,34025804200.0,MHI - At Risk of Exclusion,989.0,1125.0,2187.0,235600.0,301100.0,608300.0,0.4916969382,0.3846153846,0.6424537897,0.02998421883,0.040680713130000004,0.04424180835,0.1262278252,0.1293477212,0.1963429153,0.06855439642000001,0.03539426523,0.06937798858,6170.0,5922.0,0.007936507937,0.7528301887000001,0.2675862069,0.4172248804,2270.0,0.0008430988967000001,7024087.0,0,0.0,0.0,0.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,FALSE,0.0,0.0,1.0,0.64245379,0.25783840539999997,1.0,-0.10708155359999999,0.0,64581.0,94094.0,137652,117625.2826,136076.7188,137652.0,0.1568662375,0.0115764197,1.0,1.0,0.0,0.0,1.0,MHI - Advanced Gentrification,-41.76123047,-71.2243042,1,0.4992973208,0.4854426021,0,0.0,1.01157642,410.35669,LI - Ongoing Displacement of Low-Income Households,1.0
1325,34025804500.0,MHI - At Risk of Exclusion,1001.0,1418.0,2034.0,163100.0,172700.0,309400.0,0.441256091,0.2907801418,0.4315004647,0.32383468579999997,0.2965116279,0.2601085305,0.13507575789999998,0.1582148842,0.3408763111,0.09974293059,0.1209482342,0.1583214104,5332.0,5713.0,0.022405041129999997,0.773528309,0.06747095621,0.3090128755,4106.0,0.0007807282432999999,7317527.0,0,0.0,0.0,1.0,0.0,0,FALSE,0.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,FALSE,0.0,1.0,1.0,0.43150046,0.1407203182,1.0,-0.1504759491,0.0,56636.0,69219.0,112125,102587.2577,100367.5456,112125.0,-0.021637307480000003,0.1171439886,0.0,1.0,0.0,0.0,1.0,MHI - Advanced Gentrification,118.7371826,52.6708374,0,0.8983806372,0.7960982323,0,1.0,1.117143987,714.81763,LI - Ongoing Displacement of Low-Income Households,1.0
